tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
3,35.33991317623856,104.2446118376459,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,74.54018909198412,323.1996788902191,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,83.74006786282715,467.92553068882563,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
2,55.43913168103009,111.16098634300438,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,105.81992774071742,2485.719406905081,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
1,55.05308274694066,55.05308274694066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,83.99790424799322,267.21817782515546,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
45,101.57741308015659,4744.880998111252,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
16,97.19391763052572,1530.704868272576,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
52,82.98145747136323,4369.069154775795,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
4,88.17881262006894,424.24596042066895,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
17,31.397958593535762,485.3968283779827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,49.190654497822855,189.97638218453113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,90.49694563954486,1209.7298552554382,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,24.447383056210676,46.92688931013773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,89.11892382117429,89.11892382117429,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,89.91294427184599,89.91294427184599,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
42,95.13633434121206,3959.141876596931,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,49.75987097172153,181.6040793735481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,44.86657218021112,96.66682020715693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50.770976249664166,50.770976249664166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,75.39057653407419,208.74049205386353,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,90.09282951741473,2754.980074351964,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
61,89.1720847590907,5401.278179218727,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
16,94.17904071056194,1569.4241753087874,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,45.82442830927391,45.82442830927391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,53.07539718573591,2222.8954590912444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,97.8840758700658,295.1747901236791,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
62,103.58547731485973,6441.195077410486,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
24,101.04109590573225,2391.787324032466,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
4,67.1467675043911,268.47947881885455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,102.89840002944683,6885.6007785523125,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1,59.67260211084441,59.67260211084441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,92.77100983673375,4332.804726854303,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,56.07025649697353,56.07025649697353,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21,59.923406680277274,1235.3723553217033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,80.39285899579684,502.73084318224136,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,86.1551279099971,833.2458357312736,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
57,94.25497916059058,5433.147395143823,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,24.648731343212773,24.648731343212773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,93.1132077977552,1084.0236882796366,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
3,104.65767787437355,322.5112133021839,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
26,103.0453658893175,2653.6820116747645,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1,55.580283309951575,55.580283309951575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53,105.0986778210482,5775.548196671363,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0
3,76.26629497480208,208.24455366646393,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,55.20273537272819,55.20273537272819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11,100.07744321649518,1132.2720879381432,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
3,54.86916480279778,158.6545940903287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,76.86174983502464,4460.838280300621,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,108.10618811428407,3596.0828311087334,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
2,77.81539982092163,150.31876762926808,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2,49.809500239031046,114.8523638102044,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,30.1231608842945,241.1577602067474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,84.56347907325586,382.1845047291299,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
15,66.8673004733699,994.6774310616879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,105.13907359528093,5765.626752154296,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
9,81.42438428466957,745.3221608232056,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,45.708641947134666,45.708641947134666,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
68,58.53188616904441,3934.3404150453202,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50,87.41103136515916,4364.325009247716,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,73.68216612324541,257.3186202162145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,62.705839887454424,801.0353312520316,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
42,63.909288184565455,2565.234356662937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12,75.11300148107588,912.1828207229363,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30,76.95307553008193,2356.826749581023,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
64,100.61822756583419,6440.943244405956,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
14,72.55310960295716,1103.1120400779969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,77.47422476252314,247.69518730210262,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
30,75.48852557618287,2174.5051644264277,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,27.686954931622438,27.686954931622438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,86.21752959365428,670.7121968411715,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
46,59.130034631448495,2822.0044380675417,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0
1,70.15161225636842,70.15161225636842,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,91.26611670131247,2372.641600904662,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0
2,87.31434232689317,182.90785911360103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9,95.28365335397567,829.2144691248807,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1,29.823032919734423,29.823032919734423,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,102.4752053279804,5111.280024896776,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,86.07347241165797,86.07347241165797,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
27,80.83835164981193,2359.6473492930827,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
32,73.59833982821553,2305.9634107324973,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,80.40294288984498,4751.359476172308,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7,72.32280447868237,535.0844792276059,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,79.54705915367911,79.54705915367911,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
13,98.5366329304919,1300.9753140942441,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
2,70.59688217292071,146.65640345691932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,85.3105302256783,3027.9350956325015,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
20,84.24306119033358,1733.7917294813362,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
1,69.80474056563698,69.80474056563698,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,79.55236012361993,79.55236012361993,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
60,105.75975907910131,6276.459481909715,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0
7,96.10199678361553,670.418195735201,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
2,66.12447848647759,116.33950712663055,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,106.7782957700375,5102.887990112649,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
1,38.30209666932469,38.30209666932469,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,48.83838701159616,220.46392975427884,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25.216036335922734,25.216036335922734,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,88.3515173743633,4259.002940473227,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,79.14881402084976,79.14881402084976,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,72.647448464719,209.7117215883146,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
15,89.47542033044654,1429.9131806215835,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
15,80.07032988198293,1257.853978693353,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25.09166289356239,25.09166289356239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,89.24873574281484,1636.0615802986176,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1,90.55001662530603,90.55001662530603,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
4,69.15170490527623,318.5601385526851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,95.43140424011358,95.43140424011358,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1,44.55880044521387,44.55880044521387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,91.35994051858052,3473.805783883217,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
8,50.9072991249246,444.8064063792053,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,94.50274315674291,1216.8369968385675,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
42,97.72133457375341,4113.74585381953,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
47,106.74424801622641,5101.431652629268,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0
6,99.53223102538458,550.8324166007469,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1,35.5597488757038,35.5597488757038,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,74.31486775241184,74.31486775241184,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,81.45511224586474,81.45511224586474,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
52,95.59811434757249,5027.271488228384,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
1,45.3,45.3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,84.94778678166513,417.4188140496003,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
3,70.34847941880444,259.92306295405905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,105.64997437266531,6801.927893978806,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
2,26.854034374919483,57.18263124996284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12,95.70690640801443,1203.281976270845,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
32,78.1316382634465,2526.6325217252197,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,69.965665809273,69.965665809273,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10,75.27908249366806,798.8098525558286,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,74.48248157787138,74.48248157787138,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,100.63225571045704,100.63225571045704,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
2,52.40500994472115,114.56637169247057,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44.99680555983729,44.99680555983729,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70.232704759097,70.232704759097,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,70.92715992132545,527.7535865235885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,46.133512302517474,92.02256243491794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,90.8421469432396,90.8421469432396,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
66,110.86771181202224,7470.602096445447,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0
1,44.74157800427962,44.74157800427962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,78.68326431905932,2441.7850739643536,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
28,101.66379390741935,2886.3693310875187,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
59,107.60637685539287,6443.9740737562315,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
3,50.86099087410354,151.58399513746355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80.40589819837449,267.55028394845704,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,81.54612570327859,81.54612570327859,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,56.668012323030005,669.7301160148761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,103.70651981137067,6232.955486225709,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
35,84.71125564126898,3026.8393340680195,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,99.70702036027696,1219.666588104666,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
3,55.11030515182532,195.98875937905154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,86.73558006056042,1262.7725172865653,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
21,96.91327446686951,2120.4543261649887,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
39,79.40611120551503,3206.16465125816,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11,39.29680679166373,433.68758365642213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,91.10107896664731,3471.158928602819,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0
13,47.942801158156726,668.0133908972439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,82.60965489280457,1425.5054231720733,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
1,45.20714785808746,45.20714785808746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12,96.84465886078773,1202.3299793205654,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,59.51851888888375,59.51851888888375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,85.52536639076176,1730.9953368448503,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,86.03669903609973,86.03669903609973,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,94.22396355465908,1121.6132924459614,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
45,90.02844974168019,3956.5643251971446,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
2,70.17782447065238,145.1838349019649,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,55.06347998641128,238.71564783081226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,48.57220926172593,437.53042535166935,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50.70267148199657,50.70267148199657,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18,95.68155121328915,1747.9768635375392,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
9,72.50678264861145,652.5585868389127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,77.92791955437062,225.59995520003747,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,45.85,45.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
60,94.06671374895546,5629.838634984482,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
66,110.08898600405134,7479.583991017787,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0
3,97.36730487158273,294.72719319585906,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
4,25.157123356059945,101.59101514847086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,100.93319086795361,5332.549959543198,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
28,99.59208319155955,2814.297642791574,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
1,75.73237937163917,75.73237937163917,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
32,84.2244979952853,2756.9685338931986,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
24,101.8238899740365,2501.204440103854,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
28,88.98396916131328,2604.4863882781906,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3,25.368055971374304,87.4918258007636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71.40227394826951,71.40227394826951,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,72.30901433121124,213.3895996907177,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
19,48.011535648746865,901.8953857405013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,62.59020930062576,270.9584353545818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,79.19424363354847,79.19424363354847,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,72.07347007768665,219.79906090514984,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
15,68.48869856598404,994.7706148601139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,77.79680405983024,1027.197183062894,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
51,94.79355139905007,4837.955845525146,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
4,80.84048700123674,321.7608182718609,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,45.96674078713794,45.96674078713794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,94.05608857398899,1483.7689982284412,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
43,74.33986898077721,3232.784070481424,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,86.70793911143656,3013.2603502759275,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,45.21872166512345,45.21872166512345,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,46.04522740957819,596.6575555146534,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,89.8082903583082,1208.6078887860076,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8,73.93198349216009,642.3332878903078,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,83.22092497917073,1131.8511427777933,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
1,91.0812389771716,91.0812389771716,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5,79.10257244456079,434.41294003180735,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
2,70.71782495343774,146.84881242592368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,73.4847708713985,703.7403592140785,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
4,46.31604837121213,198.64847196969697,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3,71.70162337301471,209.36451997237248,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
6,78.19206679052849,465.8318837792737,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55,54.62826362838914,3021.6576045574166,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,70.63641209795468,70.63641209795468,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,70.96907922536678,70.96907922536678,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
46,71.16349636859343,3178.691710794908,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
61,93.18294393560211,5642.224339014316,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2,27.915144157427097,62.884205066069256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,89.26395703357755,454.00340619480903,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
12,79.75421959688924,1032.7082050259305,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
12,108.27844662613582,1368.9593774387565,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0
39,74.66297627269047,3017.8840892164117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,81.21765807716733,854.4086150153851,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,58.412822795816616,939.6332627238567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,53.99047741657687,109.66971023387705,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,45.17178601002403,85.40875034502803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,89.7059349515415,2237.710500908341,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
8,105.3252453536303,830.0863159836863,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
33,90.88919175966484,3024.678197593437,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,98.6696333477924,1131.6688343118267,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
50,94.79222759724429,4882.014028303523,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2,80.30009342817313,144.49990657182687,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
4,72.66911416052169,334.8408838814185,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,72.98789974015708,131.83630077952878,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30,75.52941082890482,2276.2365426331885,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,85.35616344967067,425.07507582562084,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
29,90.5244523914074,2734.711792207298,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
16,99.57759606728919,1588.3107539600212,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
36,93.8940820890669,3476.9870202067004,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0
20,94.64580741421372,1975.4535026280248,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
